Type;MP;Beta
naive;0.1;5,60183818981705e-01
naive;0.1;5,74616361373708e-01
naive;0.1;5,31342053660075e-01
naive;0.1;4,35624041163972e-01
naive;0.1;9,30940321277309e-01
naive;0.1;6,96472956874589e-01
naive;0.1;6,05466956563168e-01
naive;0.1;9,35958666130127e-01
naive;0.1;7,06318552290515e-01
naive;0.1;7,48334570474280e-01
naive;0.1;5,93471670532201e-01
naive;0.1;8,12636892884899e-01
naive;0.1;7,03843070519972e-01
naive;0.1;6,93468504045056e-01
naive;0.1;2,63241510391103e-01
naive;0.1;4,42892581019500e-01
naive;0.1;6,86439778174455e-01
naive;0.1;4,49153880762122e-01
naive;0.1;6,82836792511925e-01
naive;0.1;7,92069616127722e-01
naive;0.1;7,91478790019576e-01
naive;0.1;6,20247786030332e-01
naive;0.1;6,88840976950531e-01
naive;0.1;6,64090748177205e-01
naive;0.1;9,22942278501331e-01
naive;0.1;5,75064972274838e-01
naive;0.1;9,48962554218379e-01
naive;0.1;1,12915536778632e+00
naive;0.1;9,80770521012519e-01
naive;0.1;7,39728462000108e-01
naive;0.1;7,49662313439988e-01
naive;0.1;7,04185952009917e-01
naive;0.1;4,12340970928095e-01
naive;0.1;8,78764921883557e-01
naive;0.1;5,12966518769782e-01
naive;0.1;1,00109027277947e+00
naive;0.1;1,12783744154960e+00
naive;0.1;9,20681436562569e-01
naive;0.1;5,45722280544641e-01
naive;0.1;8,69941780344076e-01
naive;0.1;4,75879913330453e-01
naive;0.1;4,00040166299256e-01
naive;0.1;5,31840653511582e-01
naive;0.1;6,20292552264704e-01
naive;0.1;7,19753695749536e-01
naive;0.1;3,60751051345585e-01
naive;0.1;6,20598234808562e-01
naive;0.1;7,49189776497704e-01
naive;0.1;5,60691222594286e-01
naive;0.1;7,25684813540196e-01
naive;0.1;5,16868364341572e-01
naive;0.1;5,51734234957559e-01
naive;0.1;4,32308139755254e-01
naive;0.1;6,72156791911294e-01
naive;0.1;6,25017734540146e-01
naive;0.1;7,67333972671274e-01
naive;0.1;8,04297813148044e-01
naive;0.1;5,52696633199352e-01
naive;0.1;5,48309870588659e-01
naive;0.1;5,88140278418230e-01
naive;0.1;9,50026031050584e-01
naive;0.1;7,74376871315978e-01
naive;0.1;9,03042587679106e-01
naive;0.1;6,97702948093015e-01
naive;0.1;8,05804910844971e-01
naive;0.1;6,63416602506574e-01
naive;0.1;4,19795089355175e-01
naive;0.1;6,63038699681116e-01
naive;0.1;8,57004393664507e-01
naive;0.1;6,71456794802173e-01
naive;0.1;6,44562740262884e-01
naive;0.1;4,73165344281280e-01
naive;0.1;6,01477348130186e-01
naive;0.1;6,67464952730385e-01
naive;0.1;9,21890192894406e-01
naive;0.1;6,22763848543859e-01
naive;0.1;7,89162204894458e-01
naive;0.1;5,60198181607815e-01
naive;0.1;1,14304940155969e-01
naive;0.1;7,45415365503301e-01
naive;0.1;4,20585430276895e-01
naive;0.1;9,83301059209880e-01
naive;0.1;6,16936647729720e-01
naive;0.1;6,72574807647254e-01
naive;0.1;8,44517108785481e-01
naive;0.1;8,81577560462446e-01
naive;0.1;4,25864175001774e-01
naive;0.1;4,90846586913694e-01
naive;0.1;8,50059051511827e-01
naive;0.1;7,73555842735666e-01
naive;0.1;5,24553912870216e-01
naive;0.1;8,72144991258204e-01
naive;0.1;9,33034374566126e-01
naive;0.1;1,03017409358924e+00
naive;0.1;8,54678607859143e-01
naive;0.1;6,73252562679779e-01
naive;0.1;7,99127412241901e-01
naive;0.1;7,93270476251836e-01
naive;0.1;6,97177747471991e-01
naive;0.1;6,39538071838232e-01
naive;0.1;7,82997161033328e-01
naive;0.1;4,26381492828015e-01
naive;0.1;6,81270502054268e-01
naive;0.1;2,40059140368616e-01
naive;0.1;5,27451975163277e-01
naive;0.1;5,72022538119648e-01
naive;0.1;6,30850599548543e-01
naive;0.1;4,22602262710576e-01
naive;0.1;8,47404187352964e-01
naive;0.1;6,40620171559179e-01
naive;0.1;7,07692720278551e-01
naive;0.1;6,29573226313622e-01
naive;0.1;7,33589314995267e-01
naive;0.1;6,27102893683295e-01
naive;0.1;4,55326460418395e-01
naive;0.1;8,47324937549830e-01
naive;0.1;8,62395986488826e-01
naive;0.1;1,02003708157171e+00
naive;0.1;8,74868699072344e-01
naive;0.1;1,21200041402493e+00
naive;0.1;5,35918945323336e-01
naive;0.1;6,72483576147828e-01
naive;0.1;6,37584038370645e-01
naive;0.1;8,97104594706761e-01
naive;0.1;1,21614895427672e+00
naive;0.1;4,39330628560164e-01
naive;0.1;4,99365594600366e-01
naive;0.1;6,62510422035003e-01
naive;0.1;6,60725873200534e-01
naive;0.1;7,51812670938765e-01
naive;0.1;8,23125380416022e-01
naive;0.1;7,73393073892874e-01
naive;0.1;5,57811859256281e-01
naive;0.1;3,90260958434775e-01
naive;0.1;7,07926916187523e-01
naive;0.1;6,10268465844035e-01
naive;0.1;3,05248119628307e-01
naive;0.1;8,20702969205242e-01
naive;0.1;9,09550484171314e-01
naive;0.1;5,84534906523657e-01
naive;0.1;9,09647913848028e-01
naive;0.1;5,94844488994918e-01
naive;0.1;4,26519080954643e-01
naive;0.1;4,41946081677311e-01
naive;0.1;6,90565725982389e-01
naive;0.1;5,02123801130628e-01
naive;0.1;4,98216620560231e-01
naive;0.1;7,14266891902019e-01
naive;0.1;9,46825346769993e-01
naive;0.1;7,89400063068909e-01
naive;0.1;1,03920182120719e+00
naive;0.1;3,50970946263579e-01
naive;0.1;8,30320403314033e-01
naive;0.1;5,97214002450998e-01
naive;0.1;7,80125981000558e-01
naive;0.1;7,66361763181067e-01
naive;0.1;5,33685520372279e-01
naive;0.1;9,25080688915682e-01
naive;0.1;9,42998537827725e-01
naive;0.1;7,86212374546170e-01
naive;0.1;9,52411799007031e-01
naive;0.1;9,88054672777638e-01
naive;0.1;8,97048004518064e-01
naive;0.1;6,31342771947993e-01
naive;0.1;7,45801302553446e-01
naive;0.1;4,41628142262303e-01
naive;0.1;8,14306249968665e-01
naive;0.1;4,78179937107240e-01
naive;0.1;4,71242102548844e-01
naive;0.1;6,66389134229513e-01
naive;0.1;8,65743612744251e-01
naive;0.1;7,67376819767223e-01
naive;0.1;3,92254617160284e-01
naive;0.1;5,35387993797231e-01
naive;0.1;2,44828853545374e-01
naive;0.1;5,74536779246315e-01
naive;0.1;7,32150810336989e-01
naive;0.1;4,44616846538155e-01
naive;0.1;1,13432051230563e+00
naive;0.1;4,28439477137538e-01
naive;0.1;3,57550184436281e-01
naive;0.1;6,40522220091993e-01
naive;0.1;8,08815840209146e-01
naive;0.1;5,52764079514353e-01
naive;0.1;8,98429627875206e-01
naive;0.1;9,15645366476423e-01
naive;0.1;5,01873268334110e-01
naive;0.1;7,33456177876647e-01
naive;0.1;4,65585020075462e-01
naive;0.1;1,08287895247669e+00
naive;0.1;3,67996123776985e-01
naive;0.1;8,08542083543010e-01
naive;0.1;6,13796038957559e-01
naive;0.1;8,97990032960536e-01
naive;0.1;4,26048171802326e-01
naive;0.1;6,18277735576165e-01
naive;0.1;6,73973847795940e-01
naive;0.1;7,98451928933190e-01
naive;0.1;7,88479528929620e-01
naive;0.1;8,53734460931580e-01
naive;0.1;6,29778599712251e-01
naive;0.1;5,83701264922095e-01
naive;0.1;8,26947121700222e-01
naive;0.1;8,01411061208524e-01
naive;0.1;8,11242053523217e-01
naive;0.1;3,42557429501565e-01
naive;0.1;8,39065637078961e-01
naive;0.1;9,29180978884841e-01
naive;0.1;4,91620840537486e-01
naive;0.1;8,69042955066544e-01
naive;0.1;6,75207456420484e-01
naive;0.1;8,76271506718300e-01
naive;0.1;7,59170063210358e-01
naive;0.1;4,49016792967809e-01
naive;0.1;7,69532526923183e-01
naive;0.1;7,45577805984080e-01
naive;0.1;9,62467525848352e-01
naive;0.1;7,50543035583703e-01
naive;0.1;9,08728383162619e-01
naive;0.1;7,39727472303072e-01
naive;0.1;7,50449393459186e-01
naive;0.1;5,41060271466602e-01
naive;0.1;9,59200242208338e-01
naive;0.1;6,22798096895097e-01
naive;0.1;3,59635967535692e-01
naive;0.1;5,96055278536024e-01
naive;0.1;5,17355440827331e-01
naive;0.1;5,71833761897877e-01
naive;0.1;1,14077473464124e+00
naive;0.1;5,58875520786031e-01
naive;0.1;6,16429114066623e-01
naive;0.1;9,75392169581125e-01
naive;0.1;7,77978891353199e-01
naive;0.1;9,30157503113376e-01
naive;0.1;7,54550208950561e-01
naive;0.1;4,30295534603240e-01
naive;0.1;4,94412888359565e-01
naive;0.1;7,45517788366610e-01
naive;0.1;3,20171624171405e-01
naive;0.1;7,98404182864684e-01
naive;0.1;7,65200076793362e-01
naive;0.1;4,46575441349966e-01
naive;0.1;9,59894487350899e-01
naive;0.1;5,91816881978259e-01
naive;0.1;8,18602045727114e-01
naive;0.1;3,53120884603486e-01
naive;0.1;8,39738032866729e-01
naive;0.1;4,24068562762731e-01
naive;0.1;1,08955181454140e+00
naive;0.1;6,56304415613776e-01
naive;0.1;5,97110381789502e-01
naive;0.1;6,11056410192887e-01
naive;0.1;1,08030549262419e+00
naive;0.1;6,06853951908242e-01
naive;0.1;4,69352122222238e-01
naive;0.1;7,46119903512039e-01
naive;0.1;7,93992455079515e-01
naive;0.1;7,62779992429926e-01
naive;0.1;6,48155915758038e-01
naive;0.1;7,93250276467919e-01
naive;0.1;6,97172513778968e-01
naive;0.1;7,50047011629005e-01
naive;0.1;2,88235613933310e-01
naive;0.1;9,07297038814709e-01
naive;0.1;6,32027665032173e-01
naive;0.1;5,92071793728653e-01
naive;0.1;7,84888987541882e-01
naive;0.1;3,34191702836246e-01
naive;0.1;6,65686560958723e-01
naive;0.1;3,98855178761474e-01
naive;0.1;9,46042831850157e-01
naive;0.1;1,07742600379527e+00
naive;0.1;5,93709155353729e-01
naive;0.1;6,82064562803165e-01
naive;0.1;6,08171704004681e-01
naive;0.1;7,66904047908331e-01
naive;0.1;5,64775853704512e-01
naive;0.1;5,83812563178545e-01
naive;0.1;4,59723037448195e-01
naive;0.1;8,69667722711914e-01
naive;0.1;8,53178466460304e-01
naive;0.1;9,74884695584160e-01
naive;0.1;6,06852157220070e-01
naive;0.1;7,39225968843981e-01
naive;0.1;5,33081883942549e-01
naive;0.1;7,47645484273665e-01
naive;0.1;7,46839733911561e-01
naive;0.1;6,15980447492205e-01
naive;0.1;5,35820739621243e-01
naive;0.1;1,00672369387469e+00
naive;0.1;4,99977754623912e-01
naive;0.1;8,55727110044894e-01
naive;0.1;9,54708061199371e-01
naive;0.1;7,56520948897604e-01
naive;0.1;8,76207642787523e-01
naive;0.1;7,47139906220874e-01
naive;0.1;7,10846827999192e-01
naive;0.1;4,18515401279935e-01
naive;0.1;5,71736756347942e-01
naive;0.1;5,50139723917233e-01
naive;0.1;3,09227565009508e-01
naive;0.1;7,28949327458501e-01
naive;0.1;8,36183127196178e-01
naive;0.1;4,65467791527787e-01
naive;0.1;4,61494569384276e-01
naive;0.1;8,17933047032246e-01
naive;0.1;5,81229359830472e-01
naive;0.1;7,45050363075218e-01
naive;0.1;1,28145639410145e+00
naive;0.1;8,38025221390310e-01
naive;0.1;8,49741834618177e-03
naive;0.1;5,94886683900876e-01
naive;0.1;5,13374662195253e-01
naive;0.1;5,97606932637018e-01
naive;0.1;5,12472172051213e-01
naive;0.1;8,83675947674976e-01
naive;0.1;6,47435867744147e-01
naive;0.1;5,03819592871372e-01
naive;0.1;7,86023298281356e-01
naive;0.1;8,62190219870035e-01
naive;0.1;9,20473374326023e-01
naive;0.1;9,81033176437170e-01
naive;0.1;5,87446109160811e-01
naive;0.1;9,52916204677453e-01
naive;0.1;4,80175837238016e-01
naive;0.1;6,37259815243774e-01
naive;0.1;9,60265625761543e-01
naive;0.1;5,53158853067228e-01
naive;0.1;9,50518348522024e-01
naive;0.1;3,47551127585844e-01
naive;0.1;1,15038616994368e+00
naive;0.1;9,97526868642032e-01
naive;0.1;8,95187706620615e-01
naive;0.1;4,25994336325747e-01
naive;0.1;9,88252828021568e-01
naive;0.1;8,30438389102332e-01
naive;0.1;3,92293462078114e-01
naive;0.1;5,12473339221655e-01
naive;0.1;5,47098659638366e-01
naive;0.1;5,84568075624683e-01
naive;0.1;6,13520285529809e-01
naive;0.1;5,14713929902095e-01
naive;0.1;7,71227013102934e-01
naive;0.1;5,63275055032767e-01
naive;0.1;8,35541647639558e-01
naive;0.1;3,98430156111208e-01
naive;0.1;5,26622402969867e-01
naive;0.1;8,25049801909043e-01
naive;0.1;1,20232047380485e+00
naive;0.1;6,01658669105509e-01
naive;0.1;5,00505125820672e-01
naive;0.1;7,01839968514784e-01
naive;0.1;7,93064271212878e-01
naive;0.1;6,53333067310174e-01
naive;0.1;7,39994504715054e-01
naive;0.1;5,33740514846995e-01
naive;0.1;9,13848387881698e-01
naive;0.1;3,30568562309742e-01
naive;0.1;1,07219543339129e-01
naive;0.1;3,89519365717209e-01
naive;0.1;7,42794121641078e-01
naive;0.1;9,22794078553020e-01
naive;0.1;9,59126608933783e-01
naive;0.1;5,47251854868340e-01
naive;0.1;8,34216518212870e-01
naive;0.1;5,96780584158202e-01
naive;0.1;1,25948765359358e+00
naive;0.1;6,57319185972462e-01
naive;0.1;2,68366220244158e-01
naive;0.1;1,52323481948415e-01
naive;0.1;6,07157664765134e-01
naive;0.1;8,73751504276134e-01
naive;0.1;9,59042759472203e-01
naive;0.1;8,35676765990457e-01
naive;0.1;8,07736350673474e-01
naive;0.1;7,15511230548027e-01
naive;0.1;8,85667662390491e-01
naive;0.1;8,72478593802804e-01
naive;0.1;7,31992071588212e-01
naive;0.1;8,76697657071168e-01
naive;0.1;6,66514864845473e-01
naive;0.1;3,42259075366166e-01
naive;0.1;3,97004390269401e-01
naive;0.1;7,09695980564933e-01
naive;0.1;4,17718638772116e-01
naive;0.1;1,04375701960035e+00
naive;0.1;3,59133632860405e-01
naive;0.1;7,60812190825025e-01
naive;0.1;7,55826960666083e-01
naive;0.1;7,35767250776789e-01
naive;0.1;1,04896446363976e+00
naive;0.1;7,31283138516568e-01
naive;0.1;6,03973579511990e-01
naive;0.1;5,79919793757039e-01
naive;0.1;6,97933408567264e-01
naive;0.1;5,09073090144944e-01
naive;0.1;7,07817064565964e-01
naive;0.1;5,24707398897876e-01
naive;0.1;7,63933695172998e-01
naive;0.1;7,58305354629809e-01
naive;0.1;8,02320414207859e-01
naive;0.1;8,47880200406404e-01
naive;0.1;8,04537418833193e-01
naive;0.1;8,74699774380389e-01
naive;0.1;4,68541476206719e-01
naive;0.1;7,48600960427863e-01
naive;0.1;8,05661827703906e-01
naive;0.1;3,99345437178127e-01
naive;0.1;4,33996114017670e-01
naive;0.1;9,72536688852405e-01
naive;0.1;8,56277470435024e-01
naive;0.1;5,45115938694460e-01
naive;0.1;6,60399476955493e-01
naive;0.1;5,01419363768811e-01
naive;0.1;7,38930756396568e-01
naive;0.1;5,94822549958614e-01
naive;0.1;1,04050492052721e+00
naive;0.1;5,14810884219284e-01
naive;0.1;8,84874240653357e-01
naive;0.1;7,55158525813637e-01
naive;0.1;5,24189110958360e-01
naive;0.1;4,98718856241610e-01
naive;0.1;9,11967113163417e-01
naive;0.1;9,18240321548652e-01
naive;0.1;6,73895100278343e-01
naive;0.1;7,99309641324162e-01
naive;0.1;9,16096422444478e-01
naive;0.1;6,69454498459785e-01
naive;0.1;9,74115759636978e-01
naive;0.1;6,76534634236549e-01
naive;0.1;5,02338004592890e-01
naive;0.1;9,11780386169603e-01
naive;0.1;3,78814821068763e-01
naive;0.1;2,57916404750688e-01
naive;0.1;5,66636178768529e-01
naive;0.1;5,88366299213819e-01
naive;0.1;6,82351774220064e-01
naive;0.1;9,06940380422524e-01
naive;0.1;7,97869782507017e-01
naive;0.1;4,37902068765215e-01
naive;0.1;9,76640639337614e-01
naive;0.1;5,96114594945328e-01
naive;0.1;4,64955176624995e-01
naive;0.1;4,54310696983609e-01
naive;0.1;2,97830501827996e-01
naive;0.1;9,68841351430307e-01
naive;0.1;7,00615109101231e-01
naive;0.1;8,80525379105592e-01
naive;0.1;8,31495719684265e-01
naive;0.1;3,05485790562996e-01
naive;0.1;5,37650551937595e-01
naive;0.1;5,29559757616902e-01
naive;0.1;9,39837420744253e-01
naive;0.1;6,90828807654879e-01
naive;0.1;2,96550783216817e-01
naive;0.1;4,55113956917733e-01
naive;0.1;5,98555183855542e-01
naive;0.1;6,43024102043506e-01
naive;0.1;9,84315777754601e-01
naive;0.1;6,11653297237138e-01
naive;0.1;3,82687049182369e-01
naive;0.1;9,16570725415134e-01
naive;0.1;8,00181474480264e-01
naive;0.1;4,14317586008327e-01
naive;0.1;2,66919111528398e-01
naive;0.1;8,59012342462565e-01
naive;0.1;7,23815214849796e-01
naive;0.1;7,76230731465688e-01
naive;0.1;4,13715162407230e-01
naive;0.1;4,91989617772452e-01
naive;0.1;6,66492315156123e-01
naive;0.1;5,33896251656385e-01
naive;0.1;9,07171132316377e-01
naive;0.1;6,38879889993935e-01
naive;0.1;1,04139569268012e+00
naive;0.1;6,72525468248821e-01
naive;0.1;6,41559013381957e-01
naive;0.1;8,10859922951952e-01
naive;0.1;4,99968017188130e-01
naive;0.1;8,55896381909778e-01
naive;0.1;6,39303705700491e-01
naive;0.1;8,14765976853072e-01
naive;0.1;5,59104537696639e-01
naive;0.1;9,79252853667580e-01
naive;0.1;6,27766228596982e-01
naive;0.1;9,52865626286781e-01
naive;0.1;3,96070686489810e-01
naive;0.1;7,97672364694242e-01
naive;0.1;6,47995275384574e-01
naive;0.1;3,50266490411112e-01
naive;0.1;3,76869109692105e-01
naive;0.1;5,61896751633408e-01
naive;0.1;6,93989177182026e-01
naive;0.1;7,82520004517912e-01
naive;0.1;1,01304726373437e+00
naive;0.1;5,09832904123407e-01
naive;0.1;9,02079918596999e-01
naive;0.1;8,05853130218449e-01
naive;0.1;9,15581149519076e-01
naive;0.1;6,34505096284325e-01
naive;0.1;8,29751881017639e-01
naive;0.1;5,59152617198698e-01
naive;0.1;7,88566839756934e-01
naive;0.1;7,50240108781131e-01
naive;0.1;6,33909115925412e-01
naive;0.1;8,72533358623504e-01
naive;0.1;5,67173640458443e-01
naive;0.1;7,00886570914188e-01
naive;0.1;6,06560893974205e-01
naive;0.1;5,12164027358387e-01
naive;0.1;6,25771462433323e-01
naive;0.1;6,89421254808930e-01
naive;0.1;8,18226238706811e-01
naive;0.1;6,49374363652062e-01
naive;0.1;9,80964457875431e-01
naive;0.1;5,54435107569141e-01
naive;0.1;1,01454182488948e+00
naive;0.1;4,83898254374336e-01
naive;0.1;6,27563976708562e-01
naive;0.1;5,78955891195141e-01
naive;0.1;9,36786692986244e-01
naive;0.1;8,85469723360955e-01
naive;0.1;8,43360477834274e-01
naive;0.1;4,82191628784929e-01
naive;0.1;5,59075898260696e-01
naive;0.1;5,97619366585692e-01
naive;0.1;4,04097012974741e-01
naive;0.1;1,01388955995544e+00
naive;0.1;7,85623881138715e-01
naive;0.1;3,66970578960661e-01
naive;0.1;4,09101324166067e-01
naive;0.1;9,85843763368945e-01
naive;0.1;1,16493593281985e+00
naive;0.1;5,72248729770897e-01
naive;0.1;4,45488142765198e-01
naive;0.1;5,05751611525785e-01
naive;0.1;7,88851352350477e-01
naive;0.1;8,17685873531221e-01
naive;0.1;1,05030672152649e+00
naive;0.1;2,58337063030845e-01
naive;0.1;8,87862211055030e-01
naive;0.1;8,68570336522226e-01
naive;0.1;4,26405872840745e-01
naive;0.1;5,72772764617086e-01
naive;0.1;5,76449648876398e-01
naive;0.1;6,23328176153964e-01
naive;0.1;5,55820955250140e-01
naive;0.1;6,62676133262831e-01
naive;0.1;1,27216853438089e+00
naive;0.1;6,75503657931782e-01
naive;0.1;9,40516336187823e-01
naive;0.1;6,36275254727706e-01
naive;0.1;9,54624807565916e-01
naive;0.1;7,84583124830554e-01
naive;0.1;6,36488704733359e-01
naive;0.1;7,70542876888660e-01
naive;0.1;9,31499147300609e-01
naive;0.1;7,63492523748816e-01
naive;0.1;8,34433763294328e-01
naive;0.1;9,36271429319223e-01
naive;0.1;4,82087234419594e-01
naive;0.1;6,29311625159656e-01
naive;0.1;6,85175000078331e-01
naive;0.1;6,79179176214200e-01
naive;0.1;4,99014612818940e-01
naive;0.1;5,40423296388051e-01
naive;0.1;6,18485101869983e-01
naive;0.1;6,40050365075868e-01
naive;0.1;4,95405606040295e-01
naive;0.1;7,04675557794778e-01
naive;0.1;4,21335224570696e-01
naive;0.1;6,72365699817286e-01
naive;0.1;9,76599005941007e-01
naive;0.1;5,16251475952996e-01
naive;0.1;3,91184839367373e-01
naive;0.1;6,48213287931641e-01
naive;0.1;4,48990763293699e-01
naive;0.1;4,81967905113039e-01
naive;0.1;2,73964198912727e-01
naive;0.1;8,80230070968491e-01
naive;0.1;6,85743127981505e-01
naive;0.1;6,70636037791823e-01
naive;0.1;1,03841005935915e+00
naive;0.1;4,93337563911031e-01
naive;0.1;3,72778576820358e-01
naive;0.1;4,94876019281763e-01
naive;0.1;9,03565486043291e-01
naive;0.1;9,58590422431546e-01
naive;0.15;7,30037711605493e-01
naive;0.15;7,01448502717920e-01
naive;0.15;5,69401883586961e-01
naive;0.15;5,28326105058264e-01
naive;0.15;6,61343463627897e-01
naive;0.15;5,45597565409019e-01
naive;0.15;6,92245425665190e-01
naive;0.15;9,82314408490937e-01
naive;0.15;4,19150615677386e-01
naive;0.15;7,92620095059797e-01
naive;0.15;4,07762756981523e-01
naive;0.15;3,35490796052713e-01
naive;0.15;7,36130509742367e-01
naive;0.15;6,25352017267972e-01
naive;0.15;2,39413566500060e-01
naive;0.15;6,22448623218452e-01
naive;0.15;5,86072787701196e-01
naive;0.15;8,09725591575503e-01
naive;0.15;6,59492423845159e-01
naive;0.15;7,90600825507445e-01
naive;0.15;2,46525698843625e-01
naive;0.15;5,76218630029249e-01
naive;0.15;4,28662596751556e-01
naive;0.15;1,09812407294734e+00
naive;0.15;7,64417663316996e-01
naive;0.15;5,44914243451907e-01
naive;0.15;4,04475859945731e-01
naive;0.15;2,39480263763759e-01
naive;0.15;5,22439324729534e-01
naive;0.15;6,69882966813385e-01
naive;0.15;6,97474648461093e-01
naive;0.15;7,89579476437682e-01
naive;0.15;2,75547995836416e-02
naive;0.15;3,01766089764827e-01
naive;0.15;3,28984586463568e-01
naive;0.15;5,90623299432653e-01
naive;0.15;4,85595343653898e-01
naive;0.15;8,14267038974911e-01
naive;0.15;5,09394791213695e-01
naive;0.15;3,13579259764511e-01
naive;0.15;8,75901963430471e-01
naive;0.15;4,17955948559692e-01
naive;0.15;3,64690721232723e-01
naive;0.15;3,46630371311066e-01
naive;0.15;6,11329419965142e-01
naive;0.15;1,26202660451586e-01
naive;0.15;8,25582777064542e-01
naive;0.15;5,79254378364654e-01
naive;0.15;9,73526323504160e-01
naive;0.15;6,12234612867993e-01
naive;0.15;6,79555353136897e-01
naive;0.15;3,36410297883182e-01
naive;0.15;6,19418768092618e-01
naive;0.15;6,89930815791755e-01
naive;0.15;4,75809041085924e-01
naive;0.15;1,26107609246645e-01
naive;0.15;6,71373275319186e-01
naive;0.15;5,07136788132656e-01
naive;0.15;7,37259832695609e-01
naive;0.15;6,70557080657398e-01
naive;0.15;5,19433190013816e-01
naive;0.15;3,52653862242439e-01
naive;0.15;5,79219900797961e-01
naive;0.15;9,43857565974110e-01
naive;0.15;3,97753552383546e-01
naive;0.15;1,99961329520540e-01
naive;0.15;1,02154843487851e+00
naive;0.15;8,07156004055876e-01
naive;0.15;8,06270902225337e-01
naive;0.15;4,91058272181877e-01
naive;0.15;4,25893977705103e-01
naive;0.15;7,96887927110776e-01
naive;0.15;6,30245468462556e-01
